restaurantID,name,location,reviewCount,rating,categories,address,Latitude,Longitude,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
Fgr_vkAk87ZXvMPZiVT-4g,Subway,"Subway - The Loop - Chicago, IL",5,3,"Restaurants, Sandwiches, METADATA","120 W Madison St (between Clark St & La Salle St) Chicago, IL 60602 ",41.882324,-87.63171,,No,,,Dressy,Yes,$,No,Yes,Yes,No,No,,,No,,,,,No,http://www.subway.com/,(312) 372-4874,2
FiXyTC-66csEnwNV_pd2dQ,DOS Hermanos Mexican Restaurante,"DOS Hermanos Mexican Restaurante - CLOSED - The Loop - Chicago, IL",3,4,"Restaurants, Mexican, METADATA","233 E Wacker Dr Chicago, IL 60601 ",41.887613,-87.621222,,,,,,,,,,,,,,,,,,,,,,(312) 993-0527,0
fJG31-YFk6ua1KPmVeYeug,Subway,"Subway - The Loop - Chicago, IL",7,3,"Restaurants, Sandwiches, METADATA","219 W Jackson Blvd (between Wells St & Franklin St) Chicago, IL 60606 ",41.87796,-87.634471,,,,,,No,$,,,No,,,,,,,,,No,,,(312) 435-9791,0
FLwOlXqp5kvwnii3UQ2rLg,Bacci Pizzeria,"Bacci Pizzeria - The Loop - Chicago, IL",15,3,"Restaurants, Pizza, Italian, METADATA","407 S Dearborn (between Van Buren St & Congress Pky) Chicago, IL 60605 ",41.876647,-87.629069,Mon-Fri 10 am - 9 pm Sat 11 am - 6 pm,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,Lunch,No,Average,,Yes,,,http://www.baccipizza.com,(312) 880-0200,4
Fm9taVa8HJIwCH1LuWNhGw,Sbarro Italian Eatery,"Sbarro Italian Eatery - The Loop - Chicago, IL",7,3,"Restaurants, Italian, METADATA","105 W Madison St Lowr 1 Chicago, IL 60602 ",41.881806,-87.63124,,,,,,,,No,,Yes,,,,,,,,,,,,(312) 849-9700,2
FMwj-CNNLCgJr39nUjNqrw,The Metropolitan Club,"The Metropolitan Club - The Loop - Chicago, IL",50,4,"Restaurants, American (New), Event Planning & Services, Venues & Event Spaces, METADATA","233 S Wacker Dr 66th & 67th Fl (between Adams St & Wells St) Chicago, IL 60606 ",41.87874,-87.636268,Mon-Fri 6:30 am - 10 pm Sat 5 pm - 10 pm,No,Yes,Garage,Dressy,Yes,$$$,,No,No,Yes,No,Free,Dinner,Full Bar,Average,"Classy, Upscale",Yes,Yes,Yes,http://www.metclubchicago.com,(312) 876-3200,4
Fo9xKM932V5KKr4Ss1EbJQ,Flavor 180,"Flavor 180 - Near Southside - Chicago, IL",44,4,"Restaurants, Fast Food, Seafood, Burgers, METADATA","1511 S State St (at 15th St) Chicago, IL 60605 ",41.861574,-87.626991,Tue-Sat 11 am - 9 pm,Yes,Yes,"Garage, Street",Casual,Yes,$$,No,Yes,Yes,No,No,Free,"Lunch, Dinner",Full Bar,Average,Casual,Yes,Yes,,http://www.flavor180.com,(312) 291-0800,52
fS47xXUYAK83elebi2ZTuQ,Petra Cafe,"Petra Cafe - CLOSED - The Loop - Chicago, IL",14,3,"Restaurants, Middle Eastern, Greek, Mediterranean, METADATA","331 S Franklin St (between Jackson Blvd & Van Buren St) Chicago, IL 60606 ",41.877161,-87.634813,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,No,,,No,,,,,Yes,http://www.eatatpetra.com,(312) 913-9660,3
fs9KhIYsNdONQv0zF6DjBg,Alonti Market Cafe,"Alonti Market Cafe - The Loop - Chicago, IL",19,4,"Restaurants, Sandwiches, METADATA","1 N Franklin St (between Madison St & Arcade Pl) Chicago, IL 60606 ",41.882277,-87.635064,,,Yes,,,No,$,No,Yes,Yes,No,No,,,,,,No,Yes,,https://www.alonti.com/,(312) 855-1866,0
fVkpLWJncAxuWauMM31ikQ,Jimmy John's,"Jimmy John's - The Loop - Chicago, IL",3,4,"Restaurants, Sandwiches, METADATA","249 S State St (between Quincy St & Jackson Blvd) Chicago, IL 60604 ",41.878421,-87.627461,,,,,Casual,Yes,$,No,,,,,,,,,,,Yes,,http://www.jimmyjohns.com,(312) 341-9767,0
fvNbmzq8uDCo9mx3PM1FWg,Davino's Little Pompei,"Davino's Little Pompei - CLOSED - Chicago, IL",9,3,"Restaurants, Pizza, METADATA","181 W Madison St Lbby 1 Chicago, IL 60602",41.881622,-87.633368,,,Yes,,Casual,,$,,,Yes,,,,,No,,,,,,,(312) 332-6222,0
FvY2gBs_8FsEVbl-zUFkDA,Cafe 200,"Cafe 200 - CLOSED - The Loop - Chicago, IL",25,3,"Restaurants, Sandwiches, American (Traditional), METADATA","AON Center Cafeteria 200 E Randolph St Chicago, IL 60601 ",41.885557,-87.621482,,Yes,Yes,,Casual,Yes,$$,No,No,Yes,No,No,,Lunch,,,,,No,Yes,,(312) 819-0347,3
fXttOSv3PVVVwLRgvaxfKQ,Chipotle Mexican Grill,"Chipotle Mexican Grill - The Loop - Chicago, IL",14,3,"Restaurants, Mexican, Fast Food, METADATA","10 S LaSalle St Chicago, IL 60603 ",41.881464,-87.632944,,,Yes,,Casual,Yes,$,No,,Yes,,No,,,,,,,,,http://www.chipotle.com,(312) 977-0506,1
fYZIWZRfXZxAasnvsihw4A,The India Grill,"The India Grill - CLOSED - South Loop - Chicago, IL",44,2,"Restaurants, Indian, Pakistani, METADATA","1112 S Wabash Ave (between 11th St & Roosevelt Rd) Chicago, IL 60605 ",41.86872,-87.626312,,Yes,Yes,Street,Casual,Yes,$$,,,Yes,Yes,No,,"Lunch, Dinner",Full Bar,,,,,Yes,,(312) 662-1111,42
fZ5QvT_Q_HrMt9QlIYvcEQ,Mediterranean Delight,"Mediterranean Delight - The Loop - Chicago, IL",3,3,"Restaurants, Middle Eastern, Greek, Mediterranean, METADATA","201 N. Clark St. (between Haddock Pl & Lake St) Chicago, IL 60601 ",41.886096,-87.630399,,,,,Casual,No,$,,,,,No,,,,,,,,,,(312) 263-0630,1
g2CYIkk39sm7tqO1peyCJQ,Lalo's Restaurant,"Lalo's Restaurant - CLOSED - South Loop - Chicago, IL",69,3,"Restaurants, Mexican, METADATA","500 N La Salle Dr (between Congress Pky & Harrison St) Chicago, IL 60605 ",41.890957,-87.633021,,Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,,"Lunch, Dinner",Full Bar,,,,,Yes,http://www.lalos.com,(312) 329-0030,4
g4qjH4atzXd1PCAlMpVb4g,Green Apple Cafe,"Green Apple Cafe - Chicago, IL",8,4,"Restaurants, Delis, Food, Juice Bars & Smoothies, METADATA","200 E Randolph St AON Ctr (at Stetson Ave) Chicago, IL 60601",41.885353,-87.621323,,Yes,Yes,,,No,$,No,,Yes,No,No,,,,Loud,,No,,No,,(312) 938-0005,2
g6BCAoIPt9SPjS6s44_9RQ,Ponte Fresco,"Ponte Fresco - CLOSED - The Loop - Chicago, IL",53,4,"Restaurants, Delis, Sandwiches, METADATA","225 N Michigan Ave (between Wacker Pl & Lake St) Chicago, IL 60601 ",41.886384,-87.623651,,No,Yes,Garage,Casual,No,$,No,Yes,Yes,No,No,No,Lunch,No,Average,Casual,No,,Yes,,(312) 861-0900,4
g9ukN62XqdV-_ngWutQfiQ,Quizno's Sub's,"Quizno's Sub's - CLOSED - Chicago, IL",2,3,"Restaurants, Sandwiches, METADATA","180 N Stetson Ave Ground Fl (between Randolph St & Lake St) Chicago, IL 60601",41.884923,-87.623123,,Yes,Yes,,Casual,Yes,$$,No,,Yes,No,Yes,,,,,,,,Yes,http://www.quiznos.com/promotions/â€¦,(312) 297-0407,0
gBa-ftLunkfagcCVt783IQ,Subway,"Subway - The Loop - Chicago, IL",1,3,"Restaurants, Delis, METADATA","211 W. Adams Street (between Wells St & Franklin St) Chicago, IL 60606 ",41.87902,-87.634493,,,,,,,,,,,,,,,,,,,,,,(312) 251-1700,0
GCBnAGTdQdHXuVfXpmAQXQ,Alonti Cafe,"Alonti Cafe - The Loop - Chicago, IL",6,4,"Restaurants, Delis, METADATA","225 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886384,-87.623651,,,Yes,,Casual,No,$,No,No,Yes,No,,,,,,,,,,http://www.alonti.com,(312) 240-0349,0
gh2AEFaPxI1-sdMMZEG_Ag,Shikago Restaurant,"Shikago Restaurant - CLOSED - The Loop - Chicago, IL",36,3,"Restaurants, Japanese, METADATA","190 S LaSalle St Chicago, IL 60603 ",41.879706,-87.632793,,No,Yes,,Casual,Yes,$$$,Yes,No,Yes,Yes,No,,"Lunch, Dinner",Full Bar,,,,,Yes,http://www.shikagorestaurant.com/,(312) 781-7300,6
gI7H-XXbYpMQMFWhOdWTyg,Marcello's Market & Deli,"Marcello's Market & Deli - The Loop - Chicago, IL",12,3,"Restaurants, Delis, METADATA","155 N Wacker Dr (between Monroe St & Randolph St) Chicago, IL 60606 ",41.885009,-87.636298,,No,Yes,,Casual,No,$$$$,No,No,Yes,No,No,Paid,"Lunch, Breakfast",No,Average,,No,Yes,Yes,http://www.marcellos.ca/about_us.aâ€¦,(312) 419-8525,5
GJcVSVrqllB6EGOP2Q0y9A,Popeye's Famous Fried Chicken,"Popeye's Famous Fried Chicken - The Loop - Chicago, IL",9,3,"Restaurants, Fast Food, METADATA","159 N Wabash Ave Chicago, IL 60601 ",41.884917,-87.626027,,,,,Casual,,$,,No,Yes,No,No,,,No,,,,,,http://www.popeyes.com,(312) 807-3890,2
GkPTDjjVRMj1G8-BJkS1Ng,Med Kitchen,"Med Kitchen - The Loop - Chicago, IL",77,4,"Restaurants, Mediterranean, Greek, METADATA","219 W Washington St (between Wells St & Franklin St) Chicago, IL 60606 ",41.88304,-87.634365,Mon-Fri 11 am - 7 pm,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,No,Lunch,No,Average,Casual,No,Yes,Yes,http://www.medkitcheneatery.com,(312) 606-0633,9
glDUvFwHVtgsY3hR7CByEA,Haifa Cafe,"Haifa Cafe - CLOSED - The Loop - Chicago, IL",8,4,"Restaurants, Greek, Mediterranean, METADATA","410 S Clark St (between Van Buren St & Congress Pky) Chicago, IL 60605 ",41.876476,-87.631035,,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,,,,,,,Yes,http://www.haifacafechicago.com,(312) 235-9000,1
gLGaIe3tmbtI1cKRsF_pwg,Off the Tracks Grill,"Off the Tracks Grill - The Loop - Chicago, IL",34,4,"Restaurants, Burgers, METADATA","190 N Wells St Chicago, IL 60606 ",41.885454,-87.634154,,Yes,Yes,,Casual,No,$,No,No,Yes,No,Yes,No,Lunch,No,Average,Divey,No,No,,,(312) 236-3776,7
GMAiETrL5SqDKpU21dmDWw,McDonald's,"McDonald's - Near Southside - Chicago, IL",3,3,"Restaurants, Burgers, Fast Food, METADATA","1201 S Lake Shore Dr (between Columbus Dr & Field Plaza Dr) Chicago, IL 60605 ",41.867285,-87.61886,,Yes,Yes,,Casual,Yes,$,No,No,Yes,Yes,Yes,Free,,No,Very Loud,,No,No,,http://www.mcdonalds.com,(312) 588-1229,0
gPxBnJC3OgSTunDPR6qfGw,Einstein Bros Bagels,"Einstein Bros Bagels - The Loop - Chicago, IL",8,2,"Restaurants, Breakfast & Brunch, METADATA","75 E Lake St (between Garland Ct & Dearborn St) Chicago, IL 60601 ",41.8856,-87.625038,,Yes,Yes,,,,,No,,,,,,,No,,,No,,,,(312) 419-0223,2
gSixifGJO51MHlMLlv0ITQ,A Mano,"A Mano - CLOSED - Near North Side - Chicago, IL",93,4,"Restaurants, Italian, METADATA","335 N Dearborn St Chicago, IL 60601 ",41.888685,-87.629087,,No,Yes,"Street, Valet",Casual,Yes,$$,Yes,Yes,Yes,Yes,Yes,,Dinner,Full Bar,,,,,Yes,http://www.amanochicago.com,(312) 629-3500,22
gSm2jn1odOiJVHeD1baM4A,Eat & Drink,"Eat & Drink - The Loop - Chicago, IL",66,3,"Restaurants, Chinese, Food, Juice Bars & Smoothies, METADATA","212 W Randolph St (between Franklin St & Wells St) Chicago, IL 60606 ",41.884623,-87.634611,Mon-Fri 10:30 am - 9 pm Sat 11 am - 9 pm Sun 12 pm - 9 pm,No,Yes,Street,Casual,No,$,No,Yes,Yes,No,No,,Lunch,No,Average,,No,Yes,No,http://www.eatndrinks.com,(312) 368-8233,8
GtAvO4mAIiPGnMRuX-TAVQ,Subway,"Subway - The Loop - Chicago, IL",8,4,"Restaurants, Sandwiches, METADATA","211 W Adams St (between Franklin St & Wells St) Chicago, IL 60606 ",41.87902,-87.634493,,Yes,Yes,,Casual,No,$,No,No,Yes,No,No,,Lunch,No,,,No,,Yes,,(312) 251-1700,0
Gvvzabgu0437UkJST3LLHg,Subway,"Subway - The Loop - Chicago, IL",2,3,"Restaurants, Sandwiches, METADATA","151 E Randolph St Ste C42 (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 ",41.884227,-87.623854,,Yes,Yes,,Casual,,$,No,,Yes,No,No,,,,,,,,,http://www.subway.com,(312) 861-0922,0
GZdevx3pW3QFRgIZm-KtUA,The Chicago Firehouse Restaurant,"The Chicago Firehouse Restaurant - Near Southside - Chicago, IL",233,4,"Restaurants, Steakhouses, METADATA","1401 S Michigan Ave (at 14th St) Chicago, IL 60605 ",41.863937,-87.623767,Mon-Thu 11:30 am - 10 pm Fri 11:30 am - 10:30 pm Sat 10:30 am - 10:30 pm Sun 10:30 am - 9 pm,No,Yes,"Street, Valet",Dressy,Yes,$$$,Yes,No,Yes,Yes,Yes,No,Dinner,Full Bar,Average,Classy,Yes,No,Yes,http://chicagofirehouse.com,(312) 786-1401,27
G_lyfDU_YAAzGAqWQoP-HQ,Potbelly Sandwich Works,"Potbelly Sandwich Works - The Loop - Chicago, IL",10,4,"Restaurants, Sandwiches, METADATA","303 W Madison St Ste 625 (between Franklin St & Wacker Dr) Chicago, IL 60606 ",41.881511,-87.635527,,No,,,Casual,,,No,,,No,,,,,,,,Yes,,http://www.potbelly.com,(312) 346-1234,0
H1M_FSQttQJvmQ3GTyCBNw,Cosi,"Cosi - The Loop - Chicago, IL",67,4,"Restaurants, Sandwiches, METADATA","116 S Michigan Ave (between Adams St & Monroe St) Chicago, IL 60603 ",41.880231,-87.624587,Mon-Fri 6:30 am - 10 pm Sat-Sun 7:30 am - 10 pm,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,Yes,Free,Lunch,No,Average,,No,,Yes,http://www.getcosi.com,(312) 223-1061,6
hBuQmZMcVFxLoSmBpy0lYw,Olive Mediterranean Grill,"Olive Mediterranean Grill - The Loop - Chicago, IL",74,4,"Restaurants, Middle Eastern, Mediterranean, METADATA","201 N. Clark St (between Lake St & Haddock Pl) Chicago, IL 60601 ",41.886096,-87.630399,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,No,Lunch,No,Quiet,Casual,No,Yes,Yes,,(312) 726-1234,20
HBvhP7k4EGfTcI88Wg3DXQ,Mezza,"Mezza - The Loop - Chicago, IL",56,4,"Restaurants, Mediterranean, METADATA","181 W Madison St (between La Salle St & Wells St) Chicago, IL 60602 ",41.881622,-87.633368,Mon-Fri 10:30 am - 3:30 pm,No,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,No,Lunch,No,Loud,,No,Yes,Yes,http://mezzagrill.com/,(312) 269-0095,9
HDfnZVfAzdZ3_B9iRrDRAg,KFC & Pizza Hut Express,"KFC & Pizza Hut Express - CLOSED - South Loop - Chicago, IL",8,1,"Restaurants, Fast Food, Pizza, METADATA","612 S Wabash Ave (between Balbo Ave & Harrison St) Chicago, IL 60605 ",41.873966,-87.6263,,No,Yes,,Casual,No,$,No,No,Yes,No,No,,,No,,,,,Yes,,(312) 322-0011,1
HDPvTnor09K7poNFg0cKqw,Cocina Barro,"Cocina Barro - CLOSED - The Loop - Chicago, IL",22,3,"Restaurants, Latin American, Mexican, Cuban, Tapas Bars, METADATA","73 E Lake St (between Garland Ct & Dearborn St) Chicago, IL 60601 ",41.885492,-87.625502,,No,Yes,,Casual,Yes,$$,Yes,Yes,,Yes,No,,,Full Bar,,,,,Yes,http://www.barrorestaurant.com,(312) 346-8457,1
hhXtwlpITNO1AVL1aedJvw,Potbelly Sandwich Works,"Potbelly Sandwich Works - Near West Side - Chicago, IL",8,4,"Restaurants, Sandwiches, METADATA","409 W Washington St (at Riverside Plz) Chicago, IL 60606 ",41.882975,-87.639049,,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,Yes,,Lunch,No,,,,,Yes,http://www.potbellys.com,(312) 234-9626,0
hiJMiKoyP24G-0oILI8d3w,Tavern At The Park,"Tavern At The Park - The Loop - Chicago, IL",218,4,"Restaurants, American (New), METADATA","130 E Randolph St (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 ",41.884916,-87.623124,Mon-Thu 11 am - 10 pm Fri 11 am - 10:30 pm Sat 12 pm - 10:30 pm,No,Yes,Valet,Casual,Yes,$$,Yes,No,Yes,Yes,Yes,Free,Dinner,Full Bar,Average,Classy,Yes,Yes,Yes,http://www.tavernatthepark.com,(312) 552-0070,27
HJ8gIP4jlcjrSLKTkZbohw,Cereality Cereal Bar & Cafe,"Cereality Cereal Bar & Cafe - CLOSED - The Loop - Chicago, IL",52,4,"Restaurants, Fast Food, METADATA","100 S Wacker Drive (between Monroe St & Washington St) Chicago, IL 60606 ",41.880171,-87.637491,,Yes,Yes,Street,Casual,Yes,$,No,No,Yes,No,,,,,,,,,,http://www.cereality.com,(312) 506-0010,5
Ho9LOYC2W5qpP0uIp7DmQg,Panda Express,"Panda Express - The Loop - Chicago, IL",7,4,"Restaurants, Chinese, METADATA","77 E Adams St (between Dearborn St & Wabash Ave) Chicago, IL 60603 ",41.879418,-87.625078,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,,,No,,,,,Yes,,(312) 986-1043,1
hPBZ9mtReYHN33PgPd6TFg,Chipotle Mexican Grill,"Chipotle Mexican Grill - CLOSED - The Loop - Chicago, IL",2,1,"Restaurants, Mexican, METADATA","160 N Franklin (between Adams St & Couch Pl) Chicago, IL 60606 ",41.884855,-87.635576,,,,,,,,,,,,,,,,,,,,,http://www.chipotle.com,,0
Hr7CPMigyfXS39whVOtyXw,Nino Paninos,"Nino Paninos - Near West Side - Chicago, IL",3,4,"Restaurants, Sandwiches, METADATA","225 S Canal St Ste 1 (between Adams St & Milwaukee Ave) Chicago, IL 60606 ",41.878693,-87.638924,,,,,,,,,,,,,,,,,,,,,http://www.ninopaninos.com,(312) 669-9100,0
HRvdo6JwN-f1Kzwuqla0hA,Barro Mexican Cruisine,"Barro Mexican Cruisine - CLOSED - The Loop - Chicago, IL",22,3,"Restaurants, Mexican, METADATA","73 E Lake St (between Garland Ct & Dearborn St) Chicago, IL 60601 ",41.885492,-87.625502,,No,Yes,,Casual,Yes,$$,No,No,Yes,Yes,No,,,Full Bar,,,,,Yes,,(312) 346-8457,1
hseKTTKqmIT0yynFUnF65A,Sixty Five Chinese Restaurants,"Sixty Five Chinese Restaurants - CLOSED - The Loop - Chicago, IL",4,4,"Restaurants, Chinese, METADATA","176 N Wells St Chicago, IL 60606 ",41.885158,-87.634194,,,,,Casual,,,,Yes,,,,,,,,,,,,,(312) 346-6565,0
HsZ4FNQ1o53uDCC1dGu8iw,Potbelly Sandwich Shop,"Potbelly Sandwich Shop - The Loop - Chicago, IL",8,4,"Restaurants, Sandwiches, METADATA","200 S Michigan Ave (between Adams St & Jackson Blvd) Chicago, IL 60604 ",41.879211,-87.62485,,Yes,Yes,,Casual,Yes,$$,No,Yes,Yes,No,Yes,,Lunch,No,Average,,No,Yes,,,(312) 428-2971,0
HUCP75ndJsQ-uFuetNG8VA,La Cocina,"La Cocina - The Loop - Chicago, IL",17,3,"Restaurants, Mexican, METADATA","406 S Clark St (between Congress Pky & Van Buren St) Chicago, IL 60605 ",41.876594,-87.630875,,Yes,Yes,,Casual,No,$,No,No,Yes,Yes,No,,,No,,,,,Yes,,(312) 922-8211,0
HVjgUltrMLAivfhLhcPHhA,The Grille on Jackson,"The Grille on Jackson - The Loop - Chicago, IL",3,2,"Restaurants, American (Traditional), METADATA","200 W Jackson (between Wells St & Franklin St) Chicago, IL 60606 ",41.878381,-87.634139,,,Yes,,Casual,,,No,,,No,No,,,,,,,,,,(312) 922-1200,2
hW4FtwtCQUI084rEE67VIQ,Tokyo Lunch Boxes & Catering,"Tokyo Lunch Boxes & Catering - The Loop - Chicago, IL",2,2,"Restaurants, Japanese, Sushi Bars, METADATA","100 W Randolph St (between Michigan Ave & Beaubien Ct) Chicago, IL 60601 ",41.885153,-87.631672,Mon-Thu 7 am - 5 pm Fri 7 am - 4 pm,,,,,,,,,,,,,,,,,,,,http://tokyolunchboxncatering.com,(312) 558-1117,0
HXBtBOCNIM-0VK9zMqjYwg,China Grill,"China Grill - CLOSED - The Loop - Chicago, IL",132,3,"Restaurants, Asian Fusion, METADATA","230 N Michigan Ave (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886564,-87.624972,,No,Yes,"Garage, Valet",Casual,Yes,$$$,Yes,No,No,Yes,Yes,Paid,Dinner,Full Bar,Average,Trendy,No,,Yes,http://www.chinagrillmgt.com,(312) 334-6700,15
hXcZrpfXTGQjyw8NC4e97A,Chutney Joe's,"Chutney Joe's - Near West Side - Chicago, IL",9,2,"Restaurants, Indian, METADATA","Citigroup Ctr Food Ct 500 W Madison St Chicago, IL 60606 ",41.882307,-87.640385,,No,,,,,$,No,Yes,Yes,No,No,No,,No,Loud,,,No,,http://www.chutneyjoes.com,(312) 993-1019,4
HyodqVykvcnp1-DIoq0CWg,McDonald's,"McDonald's - The Loop - Chicago, IL",7,3,"Restaurants, Burgers, Fast Food, METADATA","201 N Clark St (between Haddock Pl & Lake St) Chicago, IL 60601 ",41.886096,-87.630399,,,Yes,,Casual,,$,,,Yes,No,,,,No,,,,,,http://www.mcdonalds.com,(312) 580-0216,0
H_253MJ9O_3QFInYPVWA6g,Waffles,"Waffles - Near Southside - Chicago, IL",291,3,"Restaurants, Breakfast & Brunch, METADATA","1400 S Michigan (at 14th St) Chicago, IL 60605 ",41.863768,-87.624545,Mon-Fri 8 am - 2 pm Sat-Sun 8 am - 3 pm,Yes,Yes,Street,Casual,Yes,$$,No,Yes,Yes,Yes,No,No,"Breakfast, Brunch",,Average,Casual,Yes,Yes,,http://www.waffleschicago.com,(312) 854-8572,36
i09veaU99CBezRRZTmswLQ,Venice Cafe,"Venice Cafe - The Loop - Chicago, IL",43,4,"Restaurants, Italian, METADATA","233 S Wacker Dr Lower Level 1 (between Adams St & Wells St) Chicago, IL 60606 ",41.878876,-87.635915,,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,No,Lunch,No,Very Loud,,Yes,,Yes,http://www.venicecafechicago.com,(312) 382-0301,6
i1hvnxiwBa8hvG-tPH-FWQ,Tokyo Lunchbox,"Tokyo Lunchbox - The Loop - Chicago, IL",21,3,"Restaurants, Japanese, METADATA","225 N. Michigan Avenue (between Lake St & Wacker Pl) Chicago, IL 60601 ",41.886384,-87.623651,,Yes,Yes,,Casual,No,$,No,No,Yes,No,No,No,Lunch,No,Average,,No,Yes,No,,,3
i2LY-w3dNW5Zzcm4w6XHPQ,Rosebud Prime,"Rosebud Prime - The Loop - Chicago, IL",89,4,"Restaurants, Steakhouses, METADATA","1 S Dearborn St (between Madison St & Monroe St) Chicago, IL 60605 ",41.881514,-87.628756,Mon-Fri 11 am - 11 pm Sat 3 pm - 11 pm Sun 3 pm - 9 pm,No,Yes,Valet,Dressy,Yes,$$$,Yes,No,Yes,Yes,Yes,No,Dinner,Full Bar,Average,,Yes,No,Yes,http://www.rosebudrestaurants.com/,(312) 384-1900,17
I5HsGfTzCzyKHP6XL_Dkbw,Hot Woks Cool Sushi,"Hot Woks Cool Sushi - The Loop - Chicago, IL",205,4,"Restaurants, Sushi Bars, Thai, Chinese, METADATA","30 S Michigan Ave (between Madison St & Monroe St) Chicago, IL 60603 ",41.881175,-87.624847,Mon-Thu 11:30 am - 9:30 pm Fri-Sat 11:30 am - 10 pm,Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,No,"Lunch, Dinner",Full Bar,Average,Casual,No,No,Yes,http://www.hotwokscoolsushi.com/,(312) 345-1234,29
I6fNJOS2Sa2QhSPjH1wSVg,Alonti Cafe,"Alonti Cafe - The Loop - Chicago, IL",43,4,"Restaurants, Fast Food, Italian, Sandwiches, METADATA","177 W Washington St (between La Salle St & Wells St) Chicago, IL 60602 ",41.882962,-87.633466,,Yes,Yes,,Casual,Yes,$,No,Yes,Yes,No,No,,"Lunch, Breakfast",No,,,,No,Yes,http://www.alonti.com,(312) 372-7550,1
i76xkmK60liZf5b1x5AZ1g,Potbelly Sandwich Works,"Potbelly Sandwich Works - The Loop - Chicago, IL",4,3,"Restaurants, METADATA","303 W Madison St (between Franklin St & Wacker Dr) Chicago, IL 60606 ",41.881511,-87.635527,,No,,,Casual,No,$,No,Yes,Yes,No,,,,,,,,,,,(312) 346-1234,0
I7ByrR9WyNO6U1GQR0dmYg,Trader Vics,"Trader Vics - CLOSED - The Loop - Chicago, IL",8,5,"Restaurants, METADATA","17 East Monroe (between State St & Wabash Ave) Chicago, IL 60603 ",41.880283,-87.626698,,,,,,,,,,,,,,,,,,,,,,(312) 917-7317,1
i8jPE0bb-tnc3eMN8Vv2Fg,Bennigan's Grill & Tavern,"Bennigan's Grill & Tavern - The Loop - Chicago, IL",94,3,"Restaurants, American (Traditional), METADATA","150 S Michigan Ave (between Monroe St & Adams St) Chicago, IL 60603 ",41.879704,-87.624675,"Mon-Thu, Sun 11 am - 12 am Fri-Sat 11 am - 1 am",Yes,Yes,Street,Casual,Yes,$$,Yes,No,Yes,Yes,Yes,No,"Lunch, Dinner",Full Bar,Average,Casual,Yes,No,Yes,http://www.bennigans.com,(312) 427-0570,18
I9-odfGhqygS_wRZH6Qvcg,Tahini Mediterranean Cafe,"Tahini Mediterranean Cafe - CLOSED - The Loop - Chicago, IL",41,3,"Restaurants, Mediterranean, METADATA","60 E Jackson Blvd (between Wabash Ave & Michigan Ave) Chicago, IL 60604 ",41.878376,-87.625722,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,No,Lunch,No,Average,Casual,No,,,,(312) 386-1300,7
iDCm0vg9wTeC-6fgpgHoDw,Pizza-Ria,"Pizza-Ria - CLOSED - South Loop - Chicago, IL",9,4,"Restaurants, Pizza, METADATA","719 S State St (between Balbo Ave & Polk St) Chicago, IL 60605 ",41.872615,-87.62716,,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,No,,,No,,,,,Yes,http://www.pizza-ria.com/,(312) 957-1111,1
iexkWdKxVPBhYgr3mqWlqg,Pockets,"Pockets - Printer's Row - Chicago, IL",24,4,"Restaurants, Sandwiches, Fast Food, METADATA","555 S Dearborn St (between Congress Pky & Harrison St) Chicago, IL 60605 ",41.874688,-87.628953,Mon-Sun 10:30 am - 10 pm,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,No,"Lunch, Dinner",No,Quiet,,No,Yes,Yes,http://www.pocketsonline.com,(312) 554-8155,4
